rank_pr,rank_wr,rank_wr_vs50,rank_pr_slope,rank_pr_avg3,rank_pr_peak,vct_pr_last,vct_wr_last,vct_pr_avg,vct_pre_n,vct_profile,vct_pr_peak_all,vct_pr_slope,rank_vct_gap,n_total_patches,n_nerf_patches,n_buff_patches,acts_since_patch,last_direction,last_combined,last_rank_verdict,last_vct_verdict,last_max_skill_w,last_trigger_type,recent_dual_miss_count,recent_buff_fail_count,patch_streak,patch_streak_direction,map_dep_score,top_map_in_rotation,effective_map_dep,map_explains_vct_drop,pro_rank_ratio,agent_team_synergy,agent_complexity,agent_replaceability,design_rank_only,design_pro_only,rank_low_unexpected,vct_low_unexpected,both_weak_signal,kit_score,has_smoke,has_cc,has_info,has_mobility,has_heal,has_revive,high_value_smoke,high_value_cc,kit_pr_gap,replaceable_low_pr,low_kit_weak_signal,agent_tier_score,tier_gap,op_synergy,geo_synergy,geo_bonus,smoke_vct_dom,mobility_rank_dom,kit_x_rank_pr,heal_low_rank,revive_low_rank,info_low_vct,cc_low_rank,smoke_low_vct,rank_dominant_flag,skill_ceiling_score,pro_dominant_flag,map_versatility,map_hhi,map_specialist,specialist_low_pr,versatile_nerf_signal,rank_pr_vs_peak,buff_miss_flag,nerf_miss_flag,buff_hit_flag,nerf_hit_flag,dir_verdict_code,strength_vs_direction,agent,act,act_idx,label,label_direction,label_skill,label_trigger,label_context,label_has_rework,label_group
2.638,47.17,-2.8299999999999983,0.5509999999999993,2.3625,2.638,0.0,,0.0,0,pro_absent,0.0,0.0,,0,0,0,99,none,UNKNOWN,NO_DATA,NO_DATA,2.0,rank,0,0,0,none,1.0,1,1.0,0.0,0.0,1.0,0.8,0.3,0.0,1.0,0.0,1.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2224,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,1.978,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,5.0,0.3,0.0,0.0,0.369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Breach,E2A2,1,stable_balanced,none,none,none,none,0.0,stable
1.613,44.5,-5.5,-0.23699999999999974,2.1126666666666662,2.638,0.0,,0.0,0,pro_absent,0.0,0.0,,0,0,0,99,none,UNKNOWN,NO_DATA,NO_DATA,2.0,rank,0,0,0,none,1.0,1,1.0,0.0,0.0,1.0,0.8,0.3,0.0,1.0,0.0,1.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4274,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,5.0,0.3,0.0,0.0,0.226,0.6114480667172101,0.0,0.0,0.0,0.0,0.0,0.0,Breach,E2A3,2,stable_balanced,none,none,none,none,0.0,stable
0.941,48.48,-1.5200000000000031,-0.8485000000000001,1.7306666666666664,2.638,0.0,,0.0,0,pro_absent,0.0,0.0,,0,0,0,99,none,UNKNOWN,NO_DATA,NO_DATA,2.0,rank,0,0,0,none,1.0,1,1.0,0.0,0.0,1.0,0.8,0.3,0.0,1.0,0.0,1.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5618,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,0.706,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,5.0,0.3,0.0,0.0,0.132,0.3567096285064443,0.0,0.0,0.0,0.0,0.0,0.0,Breach,E3A1,3,stable,,,,,,stable
1.317,47.9,-2.1000000000000014,-0.1480000000000002,1.290333333333333,2.638,0.0,,0.0,0,pro_absent,0.0,0.0,,0,0,0,0,none,UNKNOWN,NO_DATA,NO_DATA,2.0,rank,0,0,0,none,1.0,1,1.0,0.0,0.0,1.0,0.8,0.3,0.0,1.0,0.0,1.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4866,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,0.988,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,5.0,0.3,0.0,0.0,0.184,0.49924184988627746,0.0,0.0,0.0,0.0,0.0,0.0,Breach,E3A2,4,stable_balanced,none,none,none,none,0.0,stable
1.958,48.1,-1.8999999999999986,0.5085000000000001,1.4053333333333333,2.638,0.0,,0.0,0,pro_absent,0.0,0.0,,0,0,0,1,none,UNKNOWN,NO_DATA,NO_DATA,2.0,rank,0,0,0,none,1.0,1,1.0,0.0,0.0,1.0,0.8,0.3,0.0,1.0,0.0,1.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3584,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,1.468,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,5.0,0.3,0.0,0.0,0.274,0.7422289613343442,0.0,0.0,0.0,0.0,0.0,0.0,Breach,E3A3,5,stable_balanced,none,none,none,none,0.0,stable
1.812,49.97,-0.030000000000001137,0.24749999999999964,1.6956666666666667,2.638,0.0,,0.0,0,pro_absent,0.0,0.0,,0,0,0,2,none,UNKNOWN,NO_DATA,NO_DATA,2.0,rank,0,0,0,none,1.0,1,1.0,0.0,0.0,1.0,0.8,0.3,0.0,1.0,0.0,1.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3876,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,1.359,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,5.0,0.3,0.0,0.0,0.254,0.6868840030326006,0.0,0.0,0.0,0.0,0.0,0.0,Breach,E4A1,6,stable_balanced,none,none,none,none,0.0,stable
2.198,48.62,-1.3800000000000026,0.11999999999999976,1.9893333333333334,2.638,0.0,,0.0,0,pro_absent,0.0,0.0,,0,0,0,3,none,UNKNOWN,NO_DATA,NO_DATA,2.0,rank,0,0,0,none,1.0,1,1.0,0.0,0.0,1.0,0.8,0.3,0.0,1.0,0.0,1.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3104,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,1.648,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,5.0,0.3,0.0,0.0,0.308,0.8332069749810462,0.0,0.0,0.0,0.0,0.0,0.0,Breach,E4A2,7,stable_balanced,none,none,none,none,0.0,stable
2.265,48.61,-1.3900000000000006,0.2264999999999997,2.091666666666667,2.638,30.0,47.2,30.0,1,pro_staple,30.0,0.0,-27.735,0,0,0,4,none,UNKNOWN,NO_DATA,NO_DATA,2.0,rank,0,0,0,none,1.0,1,1.0,0.0,13.245033112582782,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.297,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,1.699,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,5.0,0.3,0.0,0.0,0.317,0.8586050037907507,0.0,0.0,0.0,0.0,0.0,0.0,Breach,E4A3,8,stable_balanced,none,none,none,none,0.0,stable
2.394,49.37,-0.6300000000000026,0.09799999999999984,2.2856666666666667,2.638,32.6,39.5,31.3,2,pro_staple,32.6,2.5999999999999988,-28.906,0,0,0,5,none,UNKNOWN,NO_DATA,NO_DATA,2.0,rank,0,0,0,none,1.0,1,1.0,0.0,13.617376775271511,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2712,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,1.796,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,5.0,0.3,0.0,0.0,0.335,0.907505686125853,0.0,0.0,0.0,0.0,0.0,0.0,Breach,E5A1,9,stable_balanced,none,none,none,none,0.0,stable
2.456,48.98,-1.0200000000000031,0.09549999999999975,2.3716666666666666,2.638,32.6,39.5,31.3,2,pro_staple,32.6,2.5999999999999988,-28.844,0,0,0,6,none,UNKNOWN,NO_DATA,NO_DATA,2.0,rank,0,0,0,none,1.0,1,1.0,0.0,13.273615635179153,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2588,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,1.842,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,5.0,0.3,0.0,0.0,0.344,0.931008339651251,0.0,0.0,0.0,0.0,0.0,0.0,Breach,E5A2,10,buff_X_rank,buff,X,rank,first,,buff
3.994,48.86,-1.1400000000000006,0.7999999999999997,2.948,3.994,25.6,47.7,29.400000000000002,3,pro_staple,32.6,-2.200000000000001,-25.406000000000002,1,0,1,0,buff,MIXED,OVERSHOOT,MISS,2.0,rank,0,0,1,buff,1.0,1,1.0,0.0,6.409614421632448,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9512,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,2.996,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,5.0,0.3,0.0,0.0,0.559,1.0,0.0,0.0,0.0,0.0,0.5,-1.1400000000000006,Breach,E6A1,11,stable_balanced,none,none,none,none,0.0,stable
3.268,48.44,-1.5600000000000023,0.4060000000000002,3.239333333333333,3.994,25.6,47.7,29.400000000000002,3,pro_staple,32.6,-2.200000000000001,-26.132,1,0,1,1,buff,MIXED,OVERSHOOT,MISS,2.0,rank,0,0,1,buff,1.0,1,1.0,0.0,7.833537331701347,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0964,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,2.451,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,5.0,0.3,0.0,0.0,0.458,0.8182273410115172,0.0,0.0,0.0,0.0,0.5,-1.5600000000000023,Breach,E6A2,12,stable_balanced,none,none,none,none,0.0,stable
3.674,49.1,-0.8999999999999986,-0.16000000000000048,3.6453333333333333,3.994,25.6,47.7,29.400000000000002,3,pro_staple,32.6,-2.200000000000001,-25.726000000000003,1,0,1,2,buff,MIXED,OVERSHOOT,MISS,2.0,rank,0,0,1,buff,2.868,1,2.868,0.0,6.967882416984214,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0152,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,2.756,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,7.0,0.123,0.0,0.0,0.644,0.9198798197295943,0.0,0.0,0.0,0.0,0.5,-0.8999999999999986,Breach,E6A3,13,stable_balanced,none,none,none,none,0.0,stable
3.828,48.79,-1.2100000000000009,0.28,3.59,3.994,31.0,49.0,29.733333333333334,4,pro_staple,32.6,-0.7999999999999978,-25.905333333333335,1,0,1,3,buff,MIXED,OVERSHOOT,MISS,2.0,rank,0,0,1,buff,3.085,1,3.085,0.0,8.098223615464995,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9844,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,2.871,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,7.0,0.1474,0.0,0.0,0.653,0.958437656484727,0.0,0.0,0.0,0.0,0.5,-1.2100000000000009,Breach,E7A1,14,stable_balanced,none,none,none,none,0.0,stable
1.82,48.38,-1.6199999999999974,-0.9269999999999993,3.107333333333333,3.994,36.8,51.0,28.73333333333333,7,pro_staple,36.8,6.8999999999999995,-26.91333333333333,1,0,1,4,buff,MIXED,OVERSHOOT,MISS,2.0,rank,0,0,1,buff,2.277,1,2.277,0.0,20.21978021978022,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.386,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,1.365,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,7.0,0.0766,0.0,0.0,0.336,0.4556835252879319,0.0,0.0,0.0,0.0,0.5,-1.6199999999999974,Breach,E7A2,15,stable,,,,,,stable
2.25,48.83,-1.1700000000000017,-0.7889999999999997,2.6326666666666667,3.994,33.9,50.0,32.36666666666667,8,pro_staple,36.8,3.7500000000000018,-30.116666666666667,1,0,1,5,buff,MIXED,OVERSHOOT,MISS,2.0,rank,0,0,1,buff,2.19,1,2.19,0.0,15.066666666666666,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,1.688,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,7.0,0.0549,0.0,0.0,0.425,0.5633450175262894,0.0,0.0,0.0,0.0,0.5,-1.1700000000000017,Breach,E7A3,16,buff_X_rank,buff,X,rank,first,,buff
1.887,48.4,-1.6000000000000014,0.033499999999999835,1.985666666666667,3.994,33.9,50.0,32.36666666666667,8,pro_staple,36.8,3.7500000000000018,-30.479666666666667,2,1,1,0,nerf,RANK_FAIL,MISS,HIT,2.0,rank,0,0,1,nerf,2.553,1,2.553,0.0,17.965023847376788,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3726,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,1.415,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,7.0,0.0948,0.0,0.0,0.342,0.47245868803204805,0.0,0.0,0.0,0.0,-0.5,1.6000000000000014,Breach,E8A1,17,stable_balanced,none,none,none,none,0.0,stable
1.959,48.65,-1.3500000000000014,-0.1454999999999997,2.032,3.994,33.9,50.0,32.36666666666667,8,pro_staple,36.8,3.7500000000000018,-30.407666666666668,2,1,1,1,nerf,RANK_FAIL,MISS,HIT,2.0,rank,0,0,1,nerf,2.454,1,2.454,0.0,17.304747320061253,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3582,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,1.469,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,8.0,0.0719,0.0,0.0,0.364,0.4904857285928893,0.0,0.0,0.0,0.0,-0.5,1.3500000000000014,Breach,E8A2,18,stable_balanced,none,none,none,none,0.0,stable
2.329,48.63,-1.3699999999999974,0.22099999999999972,2.0583333333333336,3.994,33.9,50.0,32.36666666666667,8,pro_staple,36.8,3.7500000000000018,-30.037666666666667,2,1,1,2,nerf,RANK_FAIL,MISS,HIT,2.0,rank,0,0,1,nerf,1.793,1,1.793,0.0,14.55560326320309,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2842,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,1.747,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,7.0,0.0518,0.0,0.0,0.442,0.5831246870305459,0.0,0.0,0.0,0.0,-0.5,1.3699999999999974,Breach,E8A3,19,buff_multi_rank,buff,multi,rank,first,,buff
2.136,48.77,-1.2299999999999969,0.08849999999999998,2.1413333333333333,3.994,33.9,50.0,32.36666666666667,8,pro_staple,36.8,3.7500000000000018,-30.230666666666668,3,1,2,0,buff,DUAL_MISS,MISS,MISS,2.0,rank,1,1,1,buff,2.018,1,2.018,0.0,15.870786516853931,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3228,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,1.602,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,7.0,0.0495,0.0,0.0,0.406,0.5348022033049574,1.0,0.0,0.0,0.0,1.0,-1.2299999999999969,Breach,E9A1,20,stable_balanced,none,none,none,none,0.0,stable
2.308,48.6,-1.3999999999999986,-0.010500000000000249,2.2576666666666667,3.994,22.6,44.7,31.099999999999994,9,pro_staple,36.8,-7.099999999999997,-28.791999999999994,3,1,2,1,buff,DUAL_MISS,MISS,MISS,2.0,rank,1,1,1,buff,2.331,1,2.331,0.0,9.79202772963605,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2884,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,1.731,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,7.0,0.0655,0.0,0.0,0.431,0.5778668002003003,1.0,0.0,0.0,0.0,1.0,-1.3999999999999986,Breach,E9A2,21,stable_balanced,none,none,none,none,0.0,stable
2.216,48.79,-1.2100000000000009,0.039999999999999786,2.22,3.994,19.6,38.9,16.666666666666668,13,pro_staple,36.8,-3.2500000000000058,-14.450666666666667,3,1,2,2,buff,DUAL_MISS,MISS,MISS,2.0,rank,1,1,1,buff,1.727,1,1.727,0.0,8.844765342960288,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3068,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,1.662,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,7.0,0.0255,0.0,0.0,0.432,0.5548322483725588,1.0,0.0,0.0,0.0,1.0,-1.2100000000000009,Breach,E9A3,22,stable_balanced,none,none,none,none,0.0,stable
3.186,49.28,-0.7199999999999989,0.4389999999999998,2.57,3.994,14.2,33.3,13.666666666666666,17,pro_viable,36.8,-1.3000000000000016,-10.480666666666666,3,1,2,3,buff,DUAL_MISS,MISS,MISS,2.0,rank,1,1,1,buff,2.265,0,0.0,2.265,4.456999372253609,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1128,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,2.389,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,7.0,0.0642,0.0,0.0,0.596,0.7976965448172257,1.0,0.0,0.0,0.0,1.0,-0.7199999999999989,Breach,E10A1,23,stable_balanced,none,none,none,none,0.0,stable
3.655,49.34,-0.6599999999999966,0.7194999999999996,3.019,3.994,12.0,27.3,12.066666666666668,18,pro_viable,36.8,1.0000000000000004,-8.411666666666669,3,1,2,4,buff,DUAL_MISS,MISS,MISS,2.0,rank,1,1,1,buff,2.247,0,0.0,2.247,3.283173734610123,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.019,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,2.741,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,7.0,0.0807,0.0,0.0,0.672,0.9151226840260389,1.0,0.0,0.0,0.0,1.0,-0.6599999999999966,Breach,E10A2,24,stable_balanced,none,none,none,none,0.0,stable
2.974,48.95,-1.0499999999999972,-0.10599999999999997,3.2716666666666665,3.994,32.1,46.3,31.8,22,pro_staple,36.8,-1.0999999999999954,-28.826,3,1,2,5,buff,DUAL_MISS,MISS,MISS,2.0,rank,0,0,1,buff,2.057,1,2.057,0.0,10.793544048419637,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1552,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,2.231,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,7.0,0.0659,0.0,0.0,0.556,0.7446169253880821,1.0,0.0,0.0,0.0,1.0,-1.0499999999999972,Breach,E10A3,25,stable_balanced,none,none,none,none,0.0,stable
1.825,48.33,-1.6700000000000017,-0.9149999999999996,2.8179999999999996,3.994,13.8,50.0,24.96666666666667,23,pro_staple,36.8,-7.600000000000001,-23.14166666666667,3,1,2,6,buff,DUAL_MISS,MISS,MISS,2.0,rank,0,0,1,buff,2.484,0,0.0,2.484,7.561643835616439,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.385,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,1.369,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,7.0,0.0769,0.0,0.0,0.337,0.45693540310465697,1.0,0.0,0.0,0.0,1.0,-1.6700000000000017,Breach,E11A1,26,buff_multi_rank_followup,buff,multi,rank,followup,,buff
1.817,48.25,-1.75,-0.5785,2.2053333333333334,3.994,23.8,41.5,23.233333333333334,24,pro_staple,36.8,-4.150000000000002,-21.416333333333334,4,1,3,0,buff,DUAL_MISS,MISS,MISS,2.0,rank,1,1,2,buff,2.137,0,0.0,0.0,13.09851403412218,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3866,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,1.363,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,7.0,0.041,0.0,0.0,0.349,0.4549323985978968,1.0,0.0,0.0,0.0,1.0,-1.75,Breach,E11A2,27,stable_balanced,none,none,none,none,0.0,stable
1.39,47.57,-2.4299999999999997,-0.21749999999999986,1.6773333333333333,3.994,52.9,50.5,38.333333333333336,32,pro_staple,52.9,10.349999999999994,-36.943333333333335,4,1,3,1,buff,DUAL_MISS,MISS,MISS,2.0,rank,1,1,2,buff,1.991,1,1.991,0.0,38.05755395683453,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.472,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,1.042,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,7.0,0.0335,0.0,0.0,0.269,0.3480220330495743,1.0,0.0,0.0,0.0,1.0,-2.4299999999999997,Breach,E11A3,28,nerf_multi_rank_followup,nerf,multi,rank,followup,,nerf
1.069,47.79,-2.210000000000001,-0.37400000000000017,1.4253333333333333,3.994,9.7,47.1,8.299999999999999,38,pro_viable,52.9,2.4499999999999984,-7.230999999999999,5,2,3,0,nerf,PRO_FAIL,HIT,MISS,2.0,rank,1,1,1,nerf,2.383,1,2.383,0.0,9.073900841908324,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5362,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,0.802,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,7.0,0.0629,0.0,0.0,0.2,0.2676514772158237,0.0,0.0,0.0,0.0,-0.5,2.210000000000001,Breach,E12A1,29,stable_balanced,none,none,none,none,0.0,stable
2.33,48.55,-1.4500000000000028,0.46999999999999975,1.5963333333333332,3.994,9.7,47.1,8.299999999999999,38,pro_viable,52.9,2.4499999999999984,-5.969999999999999,5,2,3,1,nerf,PRO_FAIL,HIT,MISS,2.0,rank,1,1,1,nerf,2.884,0,0.0,2.884,4.163090128755364,1.0,0.8,0.3,0.0,1.0,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.284,0.0,0.0,2,1.75,0.0,0.0,0.0,0.0,0.0,1.748,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,7.0,0.1368,0.0,0.0,0.402,0.5833750625938908,0.0,0.0,0.0,0.0,-0.5,1.4500000000000028,Breach,V26A2,30,stable_balanced,none,none,none,none,0.0,stable
9.305,50.16,0.1599999999999966,0.0,9.305,9.305,0.0,,0.0,0,pro_absent,0.0,0.0,,0,0,0,0,none,UNKNOWN,NO_DATA,NO_DATA,2.0,rank,0,0,0,none,1.0,1,1.0,0.0,0.0,0.7,0.4,0.6,0.0,0.0,0.0,1.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.639,0.0,0.0,2,0.5,0.0,1.0,0.0,0.0,0.0,4.652,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,5.0,0.3,0.0,0.0,1.303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Brimstone,E2A1,0,stable_balanced,none,none,none,none,0.0,stable
4.752,50.8,0.7999999999999972,-4.553000000000001,7.028499999999999,9.305,0.0,,0.0,0,pro_absent,0.0,0.0,,0,0,0,1,none,UNKNOWN,NO_DATA,NO_DATA,2.0,rank,0,0,0,none,1.0,1,1.0,0.0,0.0,0.7,0.4,0.6,0.0,0.0,0.0,1.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5496,0.0,0.0,2,0.5,0.0,1.0,0.0,0.0,0.0,2.376,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,5.0,0.3,0.0,0.0,0.665,0.5106931757119828,0.0,0.0,0.0,0.0,0.0,0.0,Brimstone,E2A2,1,stable_balanced,none,none,none,none,0.0,stable
3.221,50.15,0.14999999999999858,-3.0419999999999994,5.759333333333333,9.305,0.0,,0.0,0,pro_absent,0.0,0.0,,0,0,0,2,none,UNKNOWN,NO_DATA,NO_DATA,2.0,rank,0,0,0,none,1.0,1,1.0,0.0,0.0,0.7,0.4,0.6,0.0,0.0,0.0,1.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8558,0.0,0.0,2,0.5,0.0,1.0,0.0,0.0,0.0,1.611,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,5.0,0.3,0.0,0.0,0.451,0.3461579795808705,0.0,0.0,0.0,0.0,0.0,0.0,Brimstone,E2A3,2,stable_balanced,none,none,none,none,0.0,stable
3.69,51.61,1.6099999999999994,-0.5310000000000005,3.8876666666666666,9.305,0.0,,0.0,0,pro_absent,0.0,0.0,,0,0,0,3,none,UNKNOWN,NO_DATA,NO_DATA,2.0,rank,0,0,0,none,1.0,1,1.0,0.0,0.0,0.7,0.4,0.6,0.0,0.0,0.0,1.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.762,0.0,0.0,2,0.5,0.0,1.0,0.0,0.0,0.0,1.845,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,5.0,0.3,0.0,0.0,0.517,0.39656098871574424,0.0,0.0,0.0,0.0,0.0,0.0,Brimstone,E3A1,3,stable,,,,,,stable
2.966,51.07,1.0700000000000003,-0.12749999999999995,3.292333333333333,9.305,0.0,,0.0,0,pro_absent,0.0,0.0,,0,0,0,0,none,UNKNOWN,NO_DATA,NO_DATA,2.0,rank,0,0,0,none,1.0,1,1.0,0.0,0.0,0.7,0.4,0.6,0.0,0.0,1.0,1.0,1.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9068,0.0,0.0,2,0.5,0.0,1.0,0.0,0.0,0.0,1.483,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,5.0,0.3,0.0,0.0,0.415,0.3187533584094573,0.0,0.0,0.0,0.0,0.0,0.0,Brimstone,E3A2,4,stable_balanced,none,none,none,none,0.0,stable
