act,map,agent,uuid,matches,win_rate,kd
E8A2,Bind,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,24659,48.84,0.0
E8A2,Bind,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,16510,45.23,0.0
E8A2,Bind,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,4831,46.16,0.0
E8A2,Bind,Raze,f94c3b30-42be-e959-889c-5aa313dba261,130275,50.03,0.0
E8A2,Bind,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,101755,49.67,0.0
E8A2,Bind,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,129902,50.3,0.0
E8A2,Breeze,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,4652,45.51,0.0
E8A2,Breeze,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,4724,49.17,0.0
E8A2,Breeze,Omen,8e253930-4c05-31dd-1b6c-968525494517,11645,44.33,0.0
E8A2,Breeze,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,12621,48.61,0.0
E8A2,Breeze,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,25429,49.79,0.0
E8A2,Breeze,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,11878,50.77,0.0
E8A2,Breeze,Viper,707eab51-4836-f488-046a-cda6bf494859,101459,50.02,0.0
E8A2,Breeze,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,25424,48.82,0.0
E8A2,Breeze,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,5155,47.06,0.0
E8A2,Breeze,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,4050,48.77,0.0
E8A2,Breeze,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,31919,46.28,0.0
E8A2,Breeze,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,50893,54.35,0.0
E8A2,Breeze,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,69703,50.19,0.0
E8A2,Breeze,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,101620,50.93,0.0
E8A2,Breeze,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,38363,50.19,0.0
E8A2,Breeze,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,18112,47.94,0.0
E8A2,Breeze,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,3752,45.04,0.0
E8A2,Breeze,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,109437,50.84,0.0
E8A2,Breeze,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,33125,45.51,0.0
E8A2,Breeze,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,3819,46.61,0.0
E8A2,Breeze,Raze,f94c3b30-42be-e959-889c-5aa313dba261,11240,47.11,0.0
E8A2,Breeze,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,151623,50.44,0.0
E8A2,Breeze,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,109220,50.48,0.0
E8A2,Haven,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,5321,50.25,0.0
E8A2,Haven,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,3606,49.69,0.0
E8A2,Haven,Omen,8e253930-4c05-31dd-1b6c-968525494517,27470,47.66,0.0
E8A2,Haven,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,9608,48.54,0.0
E8A2,Haven,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,13570,50.54,0.0
E8A2,Haven,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,5553,51.68,0.0
E8A2,Haven,Viper,707eab51-4836-f488-046a-cda6bf494859,578,46.54,0.0
E8A2,Haven,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,2371,46.73,0.0
E8A2,Haven,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,8680,48.7,0.0
E8A2,Haven,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,1868,50.8,0.0
E8A2,Haven,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,276,44.57,0.0
E8A2,Haven,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,20679,53.42,0.0
E8A2,Haven,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,12824,48.51,0.0
E8A2,Haven,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,30148,50.09,0.0
E8A2,Haven,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,8400,49.57,0.0
E8A2,Haven,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,8127,49.48,0.0
E8A2,Haven,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,16106,50.48,0.0
E8A2,Haven,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,23050,50.53,0.0
E8A2,Haven,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,3888,45.68,0.0
E8A2,Haven,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,2524,47.94,0.0
E8A2,Haven,Raze,f94c3b30-42be-e959-889c-5aa313dba261,5439,48.45,0.0
E8A2,Haven,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,32282,49.74,0.0
E8A2,Haven,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,18198,50.91,0.0
E8A2,Icebox,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,6523,46.99,0.0
E8A2,Icebox,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,8712,49.58,0.0
E8A2,Icebox,Omen,8e253930-4c05-31dd-1b6c-968525494517,28652,45.23,0.0
E8A2,Icebox,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,14922,48.85,0.0
E8A2,Icebox,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,64670,50.95,0.0
E8A2,Icebox,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,15028,49.68,0.0
E8A2,Icebox,Viper,707eab51-4836-f488-046a-cda6bf494859,95557,49.01,0.0
E8A2,Icebox,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,11759,45.9,0.0
E8A2,Icebox,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,7658,46.92,0.0
E8A2,Icebox,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,11086,49.74,0.0
E8A2,Icebox,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,20442,46.77,0.0
E8A2,Icebox,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,98049,53.71,0.0
E8A2,Icebox,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,81759,49.44,0.0
E8A2,Icebox,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,133804,50.73,0.0
E8A2,Icebox,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,71035,50.55,0.0
E8A2,Icebox,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,14525,48.32,0.0
E8A2,Icebox,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,125547,49.98,0.0
E8A2,Icebox,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,85756,50.86,0.0
E8A2,Icebox,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,27953,45.32,0.0
E8A2,Icebox,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,2591,47.12,0.0
E8A2,Icebox,Raze,f94c3b30-42be-e959-889c-5aa313dba261,44914,48.53,0.0
E8A2,Icebox,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,169978,50.37,0.0
E8A2,Icebox,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,15685,48.07,0.0
E8A2,Lotus,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,10648,47.68,0.0
E8A2,Lotus,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,36177,50.11,0.0
E8A2,Lotus,Omen,8e253930-4c05-31dd-1b6c-968525494517,80941,45.69,0.0
E8A2,Lotus,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,17108,48.11,0.0
E8A2,Lotus,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,39432,50.46,0.0
E8A2,Lotus,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,20323,50.69,0.0
E8A2,Lotus,Viper,707eab51-4836-f488-046a-cda6bf494859,5256,49.35,0.0
E8A2,Lotus,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,12704,48.03,0.0
E8A2,Lotus,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,52543,48.99,0.0
E8A2,Lotus,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,14252,50.32,0.0
E8A2,Lotus,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,3206,42.98,0.0
E8A2,Lotus,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,136919,53.16,0.0
E8A2,Lotus,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,83169,49.99,0.0
E8A2,Lotus,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,111384,50.68,0.0
E8A2,Lotus,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,108141,50.5,0.0
E8A2,Lotus,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,33876,49.08,0.0
E8A2,Lotus,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,13347,49.34,0.0
E8A2,Lotus,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,72135,50.5,0.0
E8A2,Lotus,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,13701,44.53,0.0
E8A2,Lotus,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,6714,46.57,0.0
E8A2,Lotus,Raze,f94c3b30-42be-e959-889c-5aa313dba261,117111,50.07,0.0
E8A2,Lotus,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,114874,50.07,0.0
E8A2,Lotus,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,55170,49.64,0.0
E8A2,Split,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,11037,47.44,0.0
E8A2,Split,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,14456,49.95,0.0
E8A2,Split,Omen,8e253930-4c05-31dd-1b6c-968525494517,69525,45.79,0.0
E8A2,Split,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,5882,47.74,0.0
E8A2,Split,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,84076,51.68,0.0
E8A2,Split,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,19375,50.03,0.0
E8A2,Split,Viper,707eab51-4836-f488-046a-cda6bf494859,4037,46.0,0.0
E8A2,Split,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,10918,47.44,0.0
E8A2,Split,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,36521,49.66,0.0
E8A2,Split,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,9743,51.0,0.0
E8A2,Split,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,992,40.93,0.0
E8A2,Split,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,112858,53.47,0.0
E8A2,Split,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,25734,48.48,0.0
E8A2,Split,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,91346,50.63,0.0
E8A2,Split,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,42904,50.5,0.0
E8A2,Split,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,64582,49.97,0.0
E8A2,Split,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,15716,49.02,0.0
E8A2,Split,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,23096,49.1,0.0
E8A2,Split,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,21541,46.09,0.0
E8A2,Split,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,7739,44.76,0.0
E8A2,Split,Raze,f94c3b30-42be-e959-889c-5aa313dba261,102597,50.32,0.0
E8A2,Split,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,107441,49.76,0.0
E8A2,Split,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,111706,49.96,0.0
E8A2,Sunset,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,9874,46.08,0.0
E8A2,Sunset,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,15435,49.98,0.0
E8A2,Sunset,Omen,8e253930-4c05-31dd-1b6c-968525494517,73019,45.16,0.0
E8A2,Sunset,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,13360,49.27,0.0
E8A2,Sunset,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,41707,50.73,0.0
E8A2,Sunset,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,42010,51.35,0.0
E8A2,Sunset,Viper,707eab51-4836-f488-046a-cda6bf494859,1683,44.15,0.0
E8A2,Sunset,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,13391,47.28,0.0
E8A2,Sunset,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,24238,48.8,0.0
E8A2,Sunset,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,11984,50.73,0.0
E8A2,Sunset,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,2528,40.94,0.0
E8A2,Sunset,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,147107,53.07,0.0
E8A2,Sunset,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,32047,49.58,0.0
E8A2,Sunset,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,109455,50.53,0.0
E8A2,Sunset,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,110478,50.41,0.0
E8A2,Sunset,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,21951,48.76,0.0
E8A2,Sunset,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,8518,48.56,0.0
E8A2,Sunset,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,59302,50.2,0.0
E8A2,Sunset,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,26878,44.9,0.0
E8A2,Sunset,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,5260,45.57,0.0
E8A2,Sunset,Raze,f94c3b30-42be-e959-889c-5aa313dba261,98704,49.94,0.0
E8A2,Sunset,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,105784,50.03,0.0
E8A2,Sunset,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,171463,50.2,0.0
E8A3,ALL,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,88541,49.37,0.952
E8A3,ALL,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,86346,49.87,0.937
E8A3,ALL,Omen,8e253930-4c05-31dd-1b6c-968525494517,348288,46.61,0.961
E8A3,ALL,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,122600,50.01,0.973
E8A3,ALL,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,175041,50.71,0.899
E8A3,ALL,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,110511,51.54,1.074
E8A3,ALL,Viper,707eab51-4836-f488-046a-cda6bf494859,88346,49.01,1.008
E8A3,ALL,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,66628,47.83,0.994
E8A3,ALL,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,140249,48.84,0.911
E8A3,ALL,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,88456,51.62,1.001
E8A3,ALL,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,26361,45.77,0.9
E8A3,ALL,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,543035,52.87,0.948
E8A3,ALL,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,242814,49.2,1.081
E8A3,ALL,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,547239,50.22,1.083
E8A3,ALL,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,332111,50.51,0.908
E8A3,ALL,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,126694,48.55,0.912
E8A3,ALL,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,402403,50.4,0.979
E8A3,ALL,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,257286,50.04,0.991
E8A3,ALL,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,94307,45.26,0.889
E8A3,ALL,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,37122,47.47,1.009
E8A3,ALL,Raze,f94c3b30-42be-e959-889c-5aa313dba261,260413,49.51,1.012
E8A3,ALL,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,707279,50.06,1.066
E8A3,ALL,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,455285,50.34,0.989
E8A3,Abyss,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,5599,50.62,0.941
E8A3,Abyss,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,8899,49.93,0.915
E8A3,Abyss,Omen,8e253930-4c05-31dd-1b6c-968525494517,58903,46.73,0.949
E8A3,Abyss,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,23115,49.04,0.95
E8A3,Abyss,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,25730,49.89,0.875
E8A3,Abyss,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,10031,50.47,1.048
E8A3,Abyss,Viper,707eab51-4836-f488-046a-cda6bf494859,3022,50.79,1.004
E8A3,Abyss,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,12561,46.65,0.961
E8A3,Abyss,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,31657,49.12,0.908
E8A3,Abyss,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,26351,51.82,0.998
E8A3,Abyss,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,9193,45.7,0.905
E8A3,Abyss,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,74281,53.44,0.944
E8A3,Abyss,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,33987,49.39,1.074
E8A3,Abyss,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,83544,50.24,1.078
E8A3,Abyss,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,70103,50.95,0.908
E8A3,Abyss,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,10278,46.47,0.879
E8A3,Abyss,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,10397,48.21,0.947
E8A3,Abyss,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,39316,50.59,0.982
E8A3,Abyss,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,12477,44.86,0.88
E8A3,Abyss,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,16025,48.74,1.015
E8A3,Abyss,Raze,f94c3b30-42be-e959-889c-5aa313dba261,15412,47.55,0.959
E8A3,Abyss,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,111975,50.3,1.062
E8A3,Abyss,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,81983,50.43,0.984
E8A3,Ascent,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,10660,50.05,0.942
E8A3,Ascent,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,7366,49.1,0.939
E8A3,Ascent,Omen,8e253930-4c05-31dd-1b6c-968525494517,64663,46.94,0.961
E8A3,Ascent,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,10459,49.61,0.962
E8A3,Ascent,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,21495,51.26,0.916
E8A3,Ascent,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,26307,52.57,1.079
E8A3,Ascent,Viper,707eab51-4836-f488-046a-cda6bf494859,764,46.86,0.988
E8A3,Ascent,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,6925,47.8,0.999
E8A3,Ascent,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,10036,48.21,0.902
E8A3,Ascent,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,8250,51.36,1.001
E8A3,Ascent,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,845,42.25,0.907
E8A3,Ascent,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,78601,52.81,0.935
E8A3,Ascent,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,20612,48.33,1.064
E8A3,Ascent,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,78707,50.17,1.066
E8A3,Ascent,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,13149,48.02,0.883
E8A3,Ascent,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,9704,47.62,0.9
E8A3,Ascent,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,104121,51.05,1.005
E8A3,Ascent,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,69238,49.7,0.987
E8A3,Ascent,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,29630,45.4,0.896
E8A3,Ascent,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,3740,48.13,1.002
E8A3,Ascent,Raze,f94c3b30-42be-e959-889c-5aa313dba261,18470,49.21,0.977
E8A3,Ascent,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,121343,50.04,1.063
E8A3,Ascent,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,54637,50.95,0.996
E8A3,Bind,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,47042,49.45,0.965
E8A3,Bind,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,17001,49.77,0.945
E8A3,Bind,Omen,8e253930-4c05-31dd-1b6c-968525494517,23708,44.98,0.956
E8A3,Bind,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,11664,50.15,0.996
E8A3,Bind,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,25953,51.04,0.906
E8A3,Bind,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,14892,51.6,1.082
E8A3,Bind,Viper,707eab51-4836-f488-046a-cda6bf494859,5279,48.3,1.035
E8A3,Bind,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,13435,49.62,1.036
E8A3,Bind,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,12515,47.3,0.908
E8A3,Bind,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,15136,52.77,1.009
E8A3,Bind,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,1453,45.56,0.886
E8A3,Bind,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,81328,52.1,0.949
E8A3,Bind,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,30208,48.71,1.084
E8A3,Bind,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,73102,50.36,1.102
E8A3,Bind,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,47626,50.8,0.915
E8A3,Bind,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,53737,49.47,0.926
E8A3,Bind,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,12277,48.23,0.938
E8A3,Bind,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,21765,50.47,0.983
E8A3,Bind,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,8137,44.99,0.878
E8A3,Bind,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,3054,46.86,0.993
E8A3,Bind,Raze,f94c3b30-42be-e959-889c-5aa313dba261,74426,49.86,1.029
E8A3,Bind,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,76951,49.77,1.073
E8A3,Bind,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,91850,50.2,0.98
E8A3,Haven,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,10868,49.39,0.935
E8A3,Haven,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,10152,49.88,0.939
E8A3,Haven,Omen,8e253930-4c05-31dd-1b6c-968525494517,77709,47.73,0.97
E8A3,Haven,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,19540,49.66,0.969
E8A3,Haven,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,29847,50.63,0.907
E8A3,Haven,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,20571,51.81,1.077
E8A3,Haven,Viper,707eab51-4836-f488-046a-cda6bf494859,1173,47.14,1.009
E8A3,Haven,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,8781,47.74,0.981
E8A3,Haven,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,28329,49.37,0.916
E8A3,Haven,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,6780,50.97,0.986
E8A3,Haven,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,885,45.2,0.89
E8A3,Haven,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,64709,53.3,0.944
E8A3,Haven,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,34164,48.62,1.064
E8A3,Haven,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,81753,50.13,1.076
E8A3,Haven,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,20229,50.79,0.897
E8A3,Haven,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,20287,48.42,0.919
E8A3,Haven,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,80126,50.29,0.98
E8A3,Haven,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,48009,50.38,1.001
E8A3,Haven,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,9653,44.42,0.882
E8A3,Haven,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,5483,46.16,1.0
E8A3,Haven,Raze,f94c3b30-42be-e959-889c-5aa313dba261,16470,49.65,1.0
E8A3,Haven,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,117001,49.96,1.06
E8A3,Haven,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,58983,50.7,1.003
E8A3,Icebox,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,3488,49.08,0.921
E8A3,Icebox,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,4587,48.96,0.882
E8A3,Icebox,Omen,8e253930-4c05-31dd-1b6c-968525494517,17367,45.18,0.929
E8A3,Icebox,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,14990,49.95,0.958
E8A3,Icebox,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,32585,50.89,0.892
E8A3,Icebox,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,7393,50.01,1.04
E8A3,Icebox,Viper,707eab51-4836-f488-046a-cda6bf494859,74148,49.1,1.005
E8A3,Icebox,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,7606,46.79,0.966
E8A3,Icebox,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,4082,47.72,0.898
E8A3,Icebox,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,9396,50.93,0.988
E8A3,Icebox,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,10283,47.65,0.903
E8A3,Icebox,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,59242,53.25,0.94
